comment,classification
' SELECT last number max value min value cache size increment by cycle flag FROM USER SEQUENCES WHERE sequence name ',WITHOUT_CLASSIFICATION
' FIXME Why was this using a FullFunctionCallbackMethod before that did callSuper ',DESIGN
' Cache Configuration ',WITHOUT_CLASSIFICATION
' create new activity',WITHOUT_CLASSIFICATION
' clear text with delay',WITHOUT_CLASSIFICATION
' refer to comment in JavaClassSATD',WITHOUT_CLASSIFICATION
' make sure we are dealing with an absolute path',WITHOUT_CLASSIFICATION
' QName l qn new QName http sqlvalidator mimer com v ValidatorResult ',WITHOUT_CLASSIFICATION
' Check that the parameter lists match ',WITHOUT_CLASSIFICATION
' catch those hooligans passing null urls',WITHOUT_CLASSIFICATION
' we need to writeObject on this since interceptor is user defined',WITHOUT_CLASSIFICATION
' Get the assocations and connections No problem there is a separate critic if this is not a binary association or is an association role ',WITHOUT_CLASSIFICATION
' case SQLTokenContext ANNOTATION ID JDK annotations return new Coloring null new Color null ',WITHOUT_CLASSIFICATION
' inject the WHERE after the parent',WITHOUT_CLASSIFICATION
' force the events to fire',WITHOUT_CLASSIFICATION
' foregroundPaint',WITHOUT_CLASSIFICATION
' isDragInProgress method',WITHOUT_CLASSIFICATION
' if an exception occurs during flush user must call rollback ',WITHOUT_CLASSIFICATION
' Make the addURL method visible',WITHOUT_CLASSIFICATION
' claimWriteLock method',WITHOUT_CLASSIFICATION
' see java util List addAll int java util Collection ',WITHOUT_CLASSIFICATION
' areasonable default if the component is used without a Project for example as a standalone Bean Most ant components can be used this way ',WITHOUT_CLASSIFICATION
' supports implementation of some special elements not supported by buildNode',WITHOUT_CLASSIFICATION
' specifies valid elements for an Operation to contain',WITHOUT_CLASSIFICATION
' i n UpdateSummaryDialog currentVersionPrefix Current Version ',WITHOUT_CLASSIFICATION
' monthlyActivityAShapeBean new ActivityAShapeBean ',WITHOUT_CLASSIFICATION
' FIXME add setBaseItemLabelPaint Paint boolean ',WITHOUT_CLASSIFICATION
' let us add the key printing logic',WITHOUT_CLASSIFICATION
' private final List persisters new ArrayList ',WITHOUT_CLASSIFICATION
' Default checked NON NLS ',WITHOUT_CLASSIFICATION
' see org tigris gef presentation Fig setBoundsImpl int int int int ',WITHOUT_CLASSIFICATION
' if the parent is a virtual folder the search cannot be applied directly look for the correct uids by finding the first non virtual folder',WITHOUT_CLASSIFICATION
' end class PredIsStartpackage ',WITHOUT_CLASSIFICATION
' colon ',WITHOUT_CLASSIFICATION
' TODO Move magic number to descriptive constant',DESIGN
' note that this is also true of datetime param ',WITHOUT_CLASSIFICATION
' number of errors detected',WITHOUT_CLASSIFICATION
' This is needed to stop XStream keeping copies of each class',WITHOUT_CLASSIFICATION
' parse all message files to recreate the header cache',WITHOUT_CLASSIFICATION
' Does this part provide an editing domain ',WITHOUT_CLASSIFICATION
' The problem we trying to solve below STDIN in Java is blocked and non interruptible so if we invoke read on it we might never be able to interrupt such thread So we use JavaClassSATD to see if there is any input ready and only then read it But this approach ca not tell whether the end of stream reached or not so we might end up looping right at the end of the stream Well at least we can improve the situation by checking if some input was ever available and if so not checking for available anymore and just go to read ',WITHOUT_CLASSIFICATION
' Create the zip entry and add it to the jar file',WITHOUT_CLASSIFICATION
' Not used as the testResult element is generated by the ResultCollector class',DESIGN
' I think this can happen',WITHOUT_CLASSIFICATION
' yukky Do not you have subclasses for that TODO race conditions can happen here',DESIGN
' already loaded files ',WITHOUT_CLASSIFICATION
' Types of the columns ',WITHOUT_CLASSIFICATION
' build the command line from what we got the format is ss Checkout VSS items G C H I N O R V Y as specified in the SS EXE help',WITHOUT_CLASSIFICATION
' i n graph height Height ',WITHOUT_CLASSIFICATION
' We first run a DFS based sort using each root as a starting node This creates the minimum sequence of Targets to the root node s We then do a sort on any remaining unVISITED targets This is unnecessary for doing our build but it catches circular dependencies or missing Targets on the entire dependency tree not just on the Targets that depend on the build Target ',WITHOUT_CLASSIFICATION
' ok we found a matching constructor create correct list of arguments',WITHOUT_CLASSIFICATION
' are there any java files in this directory ',WITHOUT_CLASSIFICATION
' p boolean True if file exists and is a fifo',WITHOUT_CLASSIFICATION
' Delete Button',WITHOUT_CLASSIFICATION
' see org tigris gef presentation Fig isSelectable ',WITHOUT_CLASSIFICATION
' We need to set the namespace owner of the new attribute before parsing ',WITHOUT_CLASSIFICATION
' i n laf themePacLoc Theme Pack Directory ',WITHOUT_CLASSIFICATION
' shift Graphic to line up with beginning of print imageable region',WITHOUT_CLASSIFICATION
' non Javadoc see org apache jmeter protocol http sampler HTTPSamplerBase testEnded java lang String ',WITHOUT_CLASSIFICATION
' Dstupid idiot are all all here ',WITHOUT_CLASSIFICATION
' width is OK but height must be constrained',WITHOUT_CLASSIFICATION
' i n i n noNativeToAsciiOutDirNoDir native Ascii output dir is not a directory native Ascii will not be executed ',WITHOUT_CLASSIFICATION
' clear any exceptions in this timeline',WITHOUT_CLASSIFICATION
' parameter value is calculate log using positive value ',WITHOUT_CLASSIFICATION
' non Javadoc see org columba mail message ICloseableIterator close ',WITHOUT_CLASSIFICATION
' If we are given the null string return immediately so that the extensionpoint is removed ',WITHOUT_CLASSIFICATION
' Make sure save action is always reinstated',WITHOUT_CLASSIFICATION
' see org argouml uml diagram ui FigEditableCompartment getNotationType ',WITHOUT_CLASSIFICATION
' getCursor method',WITHOUT_CLASSIFICATION
' non Javadoc see net sourceforge squirrel sql plugins dbcopy dialects HibernateDialect getColumnLength int int ',WITHOUT_CLASSIFICATION
' Object icon ResourceLoaderWrapper lookupIcon s putValue Action NAME Translator localize s putValue Action SMALL ICON icon Set the tooltip string putValue Action SHORT DESCRIPTION Translator localize s ',WITHOUT_CLASSIFICATION
' Use this for fast fail instead Sacrificed for complete fail d mst throw new UnresolvableException Unable to create ItemUID for class JavaClassSATD ',WITHOUT_CLASSIFICATION
' setCellRenderer new AddressbookListRenderer ',WITHOUT_CLASSIFICATION
' Class ',WITHOUT_CLASSIFICATION
' ARGF object',WITHOUT_CLASSIFICATION
' META INF not found in the name of the entry Go ahead and process it ',WITHOUT_CLASSIFICATION
' store wizard ',WITHOUT_CLASSIFICATION
' get references to selected folder and message',WITHOUT_CLASSIFICATION
' user may have changed hostname use dialog settings instead of stored settings',WITHOUT_CLASSIFICATION
' else start immediately',WITHOUT_CLASSIFICATION
' Do not try restoring the URL TODO wy not ',DEFECT
' Initialize all flow graph nodes ',WITHOUT_CLASSIFICATION
' Extension Name must match',WITHOUT_CLASSIFICATION
' some formats e g hex octal extend a negative number to multiple places e g FC becomes FFFC so chop off extra stuff in front',WITHOUT_CLASSIFICATION
' showing e style ticks or negative exponent generating tick value between show fewer',WITHOUT_CLASSIFICATION
' noDataMessage',WITHOUT_CLASSIFICATION
' TODO Document What does this do Interacts with event pump in some manner param objects new objeccts ',DOCUMENTATION
' Second Line with Names',WITHOUT_CLASSIFICATION
' TODO is it really neceassry to provide Configuration to CollectionPersisters Should it not be enough with associated class or why does EntityPersister is not get access to configuration The only reason I could see that Configuration gets passed to collection persisters is so that they can look up the dom j node name of the entity element in case no explicit node name was applied at the collection element level Are you kidding me Trivial to fix then Just store and expose the node name on the entity persister which the collection persister looks up anyway via other means ',DESIGN
' PHASE Analyze the HQL AST and produce an SQL AST ',WITHOUT_CLASSIFICATION
' Hacky Advance position to eat newline here ',DESIGN
' statical import fields from the interface so that code inside can refer to the fields directly e g HEIGHT ',WITHOUT_CLASSIFICATION
' The component a textField and a list',WITHOUT_CLASSIFICATION
' Required otherwise it gets too wide ',DESIGN
' TODO this does not need a full ProfileReference since it uses the reader handed in the constructor It does not make much sense to make its callers init the path to some name which it does not need author Luis Sergio Oliveira euluis ',DESIGN
' Add node for each object ',WITHOUT_CLASSIFICATION
' we are chmodding the given directory',WITHOUT_CLASSIFICATION
' JComponent setFont Font is overridden here to cache the baseline for the font This avoids having to get the font metrics during every repaint ',WITHOUT_CLASSIFICATION
' i n mssql includeHeaders Include descriptive headers in the script files ',WITHOUT_CLASSIFICATION
' MappingPackage ePackage FunctionPair JavaClassSATD ePackageMapping ',WITHOUT_CLASSIFICATION
' getSearchFileSet method',WITHOUT_CLASSIFICATION
' FavoritesEntry class',WITHOUT_CLASSIFICATION
' get the data points',WITHOUT_CLASSIFICATION
' else keep waiting',WITHOUT_CLASSIFICATION
' collection where ',WITHOUT_CLASSIFICATION
' generate the IV for encryption',WITHOUT_CLASSIFICATION
' peek ahead',WITHOUT_CLASSIFICATION
' at least more row left',WITHOUT_CLASSIFICATION
' update connection state',WITHOUT_CLASSIFICATION
' insert line break at the first line if there is something before the node start and the beginning of the line',WITHOUT_CLASSIFICATION
' getCode method',WITHOUT_CLASSIFICATION
' The registrations below are made in support for new types introduced in Java ',WITHOUT_CLASSIFICATION
' For an archive URI check for the path in the archive ',WITHOUT_CLASSIFICATION
' runCachedBlock method',WITHOUT_CLASSIFICATION
' TODO Can we put the static block within the init ',IMPLEMENTATION
' Here the actions to divide a region ',WITHOUT_CLASSIFICATION
' these are static instead of final so they can be changed in unit test is not visible outside this class and is only accessed once during CsvReader construction',WITHOUT_CLASSIFICATION
' information about lazy properties of this class',WITHOUT_CLASSIFICATION
' TODO no separate SyncState in UML tfm',WITHOUT_CLASSIFICATION
' Implements abstract method JavaClassSATD ',WITHOUT_CLASSIFICATION
' Class setGenFeature override javajetinc',WITHOUT_CLASSIFICATION
' i n popupeditableIoPanel export Export ',WITHOUT_CLASSIFICATION
' Add default extension if no extension is given by the user',WITHOUT_CLASSIFICATION
' updateRenderingHints method',WITHOUT_CLASSIFICATION
' Platform getBundle JavaClassSATD loadClass contributorClassName ',WITHOUT_CLASSIFICATION
' grab the current letter as a char',WITHOUT_CLASSIFICATION
' i n dateTypeTimestamp timestampInWhere Do not use Timestamp in WHERE clause ',WITHOUT_CLASSIFICATION
' Simulate some errors to repair Replace with junits Bob ',WITHOUT_CLASSIFICATION
' todo add the notion of enabled filters to the CacheKey to differentiate filtered collections from non filtered but CacheKey is currently used for both collections and entities would ideally need to define two seperate ones currently this works in conjuction with the check on JavaClassSATD which makes sure to not read from cache with enabled filters EARLY EXIT ',DESIGN
' acceptsNull acceptsExpressions acceptsOther default',WITHOUT_CLASSIFICATION
' retrieve the swt font description in an os indept way',WITHOUT_CLASSIFICATION
' Normal exit occurs here',WITHOUT_CLASSIFICATION
' see java util List listIterator ',WITHOUT_CLASSIFICATION
' Test session cookie is returned',WITHOUT_CLASSIFICATION
' Used by HttpMirrorServer',WITHOUT_CLASSIFICATION
' TODO use an other CheckBox defines in Argo and extends JCheckBox ',DESIGN
' getValueAt method',WITHOUT_CLASSIFICATION
' Set from link isChildren children if unset and return value ',WITHOUT_CLASSIFICATION
' Undo',WITHOUT_CLASSIFICATION
